4.0,2009/04/29 ,491,1,西表島宇奈利崎,,10:41,11:30,24.430,123.761,24.435,123.761
4.0,2009/04/29 ,492,2,ヨナラ水道東,,14:42,15:32,24.360,123.954,24.341,123.948
4.0,2009/04/29 ,493,3,ヨナラ水道北西,,16:17,16:53,24.372,123.950,24.367,123.952
4.1,2004/08/20 ,53,1,石垣島明石東,ダルマーグチ,11:26,12:18,24.542,124.318,,
4.1,2004/08/20 ,54,2,石垣島平久保東,ヤッチャグチ,13:11,14:03,24.556,124.332,24.552,124.326
4.1,2004/08/20 ,55,3,石垣島野原崎,トオザトビシ,15:56,16:50,24.445,124.270,,
4.2,2006/11/25 ,256,1,波照間島北西,,10:09,10:57,24.074,123.755,24.070,123.749
4.2,2006/11/25 ,257,2,波照間島西,,11:36,12:46,24.071,123.745,24.061,123.737
4.2,2006/11/25 ,258,3,波照間島北,,14:46,15:49,24.074,123.783,24.072,123.793
4.3,2006/05/02 ,189,1,石垣島平久保東,ヤッチャグチ北,10:40,11:33,24.563,124.332,,
4.3,2019/05/02 ,190,2,石垣島明石東,ダルマーグチ,12:14,13:11,,,,
4.3,2006/05/02 ,191,3,石垣島明石東,ビールンジュ,14:39,15:21,24.537,124.315,,
4.3,2009/09/23 ,574,1,西表島外離島東,フカバナリ,10:48,11:36,24.378,123.709,24.383,123.712
4.3,2019/09/23 ,575,2,西表島崎山湾,サキヤマグチ,12:21,13:13,24.312,123.661,24.314,123.662
4.3,2019/09/23 ,576,3,西表島崎山湾,サキヤマグチ,14:48,15:34,24.316,123.667,24.314,123.662
4.6,2006/09/27 ,237,1,ヨナラ水道北西,,10:30,11:05,24.368,123.953,24.372,123.952
4.6,2006/09/27 ,238,2,ヨナラ水道北東,,11:53,12:43,24.369,123.960,24.368,123.951
4.6,2007/09/16 ,351,1,下地島東,,11:02,12:07,,,,
4.6,2007/09/16 ,352,2,下地島南,,12:36,13:28,24.206,123.928,24.204,123.934
4.6,2007/09/16 ,353,3,黒島南西,,14:51,15:42,24.213,124.003,24.211,124.007
5.0,2009/04/30 ,494,1,石垣島御神崎東,,10:09,10:56,24.453,124.091,,
5.0,2009/04/30 ,495,2,石垣島御神崎南,,11:58,13:01,24.437,124.073,,
5.0,2009/04/30 ,496,3,石垣島屋良部崎,ヤラブグチ,15:17,16:00,24.421,124.074,,
5.2,2006/11/26 ,259,1,石垣島平久保東,ヤッチャグチ,10:52,11:28,24.560,124.334,24.559,124.338
5.2,2006/11/26 ,260,2,石垣島平久保東,ヤッチャグチ,11:51,12:39,24.565,124.346,,
5.2,2006/11/26 ,261,3,石垣島トムル崎,ニシグルチ,13:52,14:42,24.542,124.318,24.536,124.316
5.3,2006/05/03 ,192,1,波照間島北西,,11:14,12:11,24.073,123.755,24.071,123.756
5.3,2006/05/03 ,193,2,波照間島南西,,13:29,14:24,24.049,123.748,24.049,123.743
5.3,2006/05/03 ,194,3,波照間島南西,,14:59,15:57,24.049,123.744,24.051,123.739
5.3,2009/09/24 ,577,1,黒島東,ケングチ,09:38,10:22,24.218,124.033,24.211,124.017
5.3,2009/09/24 ,578,2,黒島東,ケングチ,10:43,11:33,24.213,124.020,24.209,124.014
5.3,2009/09/24 ,579,3,黒島西,,14:09,14:56,24.221,123.997,24.211,124.006
5.7,2003/12/29 ,7,1,竹富島南,,15:22,15:45,24.246,124.100,,
6.0,2009/05/01 ,497,1,西表島ウビラ石,ハテルマケージュ,10:38,11:28,24.284,123.676,24.288,123.671
6.0,2009/05/01 ,498,2,西表島ウビラ石,ハテルマケージュ,12:14,13:07,24.289,123.671,,
6.0,2009/05/01 ,499,3,西表島南,ナカバマー,15:06,15:56,24.276,123.749,24.278,123.746
6.2,2007/08/19 ,330,1,西表島野原崎北,ヨナランジュ,15:21,15:56,24.372,123.951,24.369,123.954
6.2,2007/08/19 ,331,2,小浜島北西,クバマビシ,16:36,17:09,24.368,123.960,24.366,123.956
6.3,2006/05/04 ,195,1,石垣島トムル崎,ニシグルチ,10:22,11:17,24.515,124.306,24.518,124.309
6.3,2006/05/04 ,196,2,石垣島明石東,ビールンジュ,13:39,14:34,24.532,124.314,,
6.3,2006/05/04 ,197,3,石垣島玉取崎東,タマトリグチ,15:17,16:09,24.479,124.187,,
6.7,2003/12/30 ,8,1,竹富島西,,10:56,11:39,,,,
6.7,2003/12/30 ,9,2,竹富島西,,12:39,13:21,,,,
7.0,2009/05/02 ,500,1,ヨナラ水道東,,09:48,10:50,24.339,123.951,,
7.0,2009/05/02 ,501,2,ヨナラ水道北西,,11:23,12:12,24.358,123.952,24.366,123.954
7.2,2007/08/20 ,332,1,西表島西崎,,11:07,12:10,24.442,123.779,24.444,123.784
7.2,2007/08/20 ,333,2,鳩間水道,インダビシ,14:21,15:16,24.430,123.849,24.434,123.846
7.2,2007/08/20 ,334,3,鳩間水道,インダビシ,15:47,16:50,24.418,123.856,24.423,123.858
7.3,2006/05/05 ,198,1,鳩間島西,,10:31,11:21,24.478,123.802,24.481,123.802
7.3,2006/05/05 ,199,2,鳩間島北,,12:05,12:49,24.480,123.825,24.479,123.825
7.3,2006/05/05 ,200,3,鳩間島南西,,14:30,15:19,24.470,123.802,24.476,123.801
7.7,2003/12/31 ,10,1,黒島南,,10:50,11:33,,,,
7.7,2003/12/31 ,11,2,黒島南,,13:14,14:09,24.361,123.959,,
7.7,2003/12/31 ,12,3,黒島南,,15:20,16:09,24.240,123.988,,
7.7,2010/09/16 ,709,1,黒島東,ケングチ,09:44,10:25,,,,
7.7,2010/09/16 ,710,2,黒島東,ケングチ,11:14,11:56,,,,
7.7,2010/09/16 ,711,3,黒島東,ケングチ,14:23,15:11,,,,
8.0,2009/05/03 ,502,1,波照間島西,,10:15,11:15,24.051,123.739,24.057,123.723
8.0,2009/05/03 ,503,2,波照間島南西,,11:56,12:45,24.046,123.758,24.046,123.750
8.0,2009/05/03 ,504,3,波照間島北,,14:19,15:16,24.073,123.789,24.075,123.779
8.3,2006/05/06 ,201,1,ヨナラ水道北西,,10:07,10:43,24.371,123.951,24.372,123.954
8.3,2006/05/06 ,202,2,ヨナラ水道北東,,11:40,12:24,24.368,123.957,,
8.3,2006/05/06 ,203,3,ヨナラ水道北西,,14:27,15:15,24.373,123.949,,
8.7,2004/01/01 ,13,1,石垣島白保崎,,11:53,12:33,24.335,124.233,,
8.7,2004/01/01 ,14,2,石垣島宮良湾,,14:34,15:25,24.345,124.233,,
8.7,2004/01/01 ,15,3,石垣島大浜東,,16:17,17:08,24.326,124.191,,
9.0,2009/05/04 ,505,1,ヨナラ水道東,,09:41,10:33,24.348,123.952,24.332,123.947
9.0,2009/05/04 ,506,2,ヨナラ水道西,,11:21,12:11,24.362,123.950,24.351,123.947
9.0,2009/05/04 ,507,3,黒島東,ケングチ,14:07,14:58,24.215,124.024,24.209,124.013
9.3,2006/05/07 ,204,1,石垣島平久保東,ヤッチャグチ,11:14,11:44,24.567,124.353,24.568,124.353
9.3,2006/05/07 ,205,2,石垣島平久保東,ヤッチャグチ,12:05,12:54,24.567,124.348,24.566,124.348
9.3,2006/05/07 ,206,3,石垣島平久保東,ヤッチャグチ,13:15,13:58,24.567,124.348,24.566,124.348
9.3,2009/07/02 ,515,1,西表島西崎北,,10:30,11:21,24.444,123.787,24.442,123.780
9.3,2009/07/02 ,516,2,西表島西崎東,,11:50,12:47,24.438,123.788,24.445,123.786
9.3,2009/07/02 ,517,3,鳩間島北,,15:10,16:09,24.480,123.822,24.481,123.822
9.6,2007/04/27 ,262,1,ヨナラ水道北西,,10:13,10:45,24.373,123.950,24.370,123.954
9.6,2007/04/27 ,263,2,ヨナラ水道北西,,11:28,12:08,24.372,123.951,24.369,123.953
9.6,2007/04/27 ,264,3,西表島野原崎北,,14:47,15:27,24.384,123.937,24.383,123.939
9.7,2004/01/02 ,16,1,波照間島西浜,,11:36,12:25,24.105,123.810,,
9.7,2004/01/02 ,17,2,波照間島テイ浜,,14:12,14:56,24.041,123.755,,
9.7,2004/01/02 ,18,3,波照間島テイ浜,,,,,,,
10.0,2009/05/05 ,508,1,西表島南,ナカバマー,10:23,11:10,,,,
10.0,2009/05/05 ,509,2,西表島南,ハイミ,12:08,12:52,,,,
10.0,2009/05/05 ,510,3,下地島南,,15:12,16:03,,,,
10.3,2009/07/03 ,518,1,石垣島平久保東,ヤッチャグチ,10:25,11:04,24.557,124.334,24.558,124.335
10.3,2009/07/03 ,519,2,石垣島平久保東,ヤッチャグチ,11:40,12:33,24.563,124.350,24.572,124.352
10.3,2009/07/03 ,520,3,石垣島トムル崎,ニシグルチ,15:00,16:05,24.518,124.312,24.524,124.315
10.6,2007/04/28 ,265,1,黒島南西,,10:34,11:20,24.219,123.998,24.215,124.000
10.6,2007/04/28 ,266,2,黒島南,,11:59,12:45,24.210,124.012,24.208,124.012
10.6,2007/04/28 ,267,3,竹富島南,カタグァー,14:59,15:36,24.245,124.104,24.245,124.099
11.0,2005/08/16 ,93,1,波照間島北,,11:38,12:34,24.073,123.792,,
11.0,2005/08/16 ,94,2,波照間島天文台,,14:02,14:52,,,,
11.0,2005/08/16 ,95,3,波照間島東,,15:46,16:33,,,,
11.3,2009/07/04 ,521,1,鳩間島東,,11:41,12:36,24.464,123.841,,
11.3,2009/07/04 ,522,2,鳩間島東,,14:21,15:14,,,,
11.6,2004/05/01 ,19,1,ヨナラ水道北東,,11:07,11:50,24.372,123.953,,
11.6,2004/05/01 ,20,2,ヨナラ水道北東,,13:08,13:53,24.405,123.951,,
11.6,2007/04/29 ,268,1,鳩間島東,,10:38,11:36,24.472,123.802,24.481,123.803
11.6,2007/04/29 ,269,2,ヨナラ水道,,13:43,14:41,24.341,123.949,24.348,123.952
11.6,2007/04/29 ,270,3,小浜島北西,,15:09,16:02,24.365,123.957,24.370,123.961
11.7,2010/09/20 ,712,1,鳩間島東,,12:06,12:56,24.469,123.801,24.478,123.802
11.7,2010/09/20 ,713,2,鳩間島北,,14:53,15:40,24.482,123.814,24.481,123.826
12.0,2005/08/17 ,96,1,ヨナラ水道,,10:57,11:18,24.356,123.953,,
12.0,2005/08/17 ,97,2,ヨナラ水道,,14:05,14:50,,,,
12.0,2005/08/17 ,98,3,ヨナラ水道,,15:50,16:28,24.369,123.966,24.371,123.968
12.0,2007/06/24 ,295,1,西表島網取湾,,09:50,10:32,24.350,123.681,24.347,123.678
12.0,2007/06/24 ,296,2,西表島網取湾,,12:26,13:16,24.341,123.679,24.344,123.680
12.0,2007/06/24 ,297,3,西表島宇奈利崎,,14:53,15:42,24.428,123.762,24.434,123.761
12.3,2009/07/05 ,523,1,西表島野原崎北,ヨナランジュ,10:00,10:36,24.372,123.951,24.372,123.954
12.3,2009/07/05 ,524,2,小浜島北西,クバマビシ,11:06,11:50,24.369,123.961,24.367,123.955
12.3,2009/07/05 ,525,3,西表島野原崎北,ヨナランジュ,15:01,15:50,24.367,123.943,24.383,123.939
12.6,2004/05/02 ,21,1,鳩間島東,,11:24,12:04,24.473,123.836,,
12.6,2004/05/02 ,22,2,鳩間島西北,,13:36,14:25,24.479,123.827,,
12.6,2004/05/02 ,23,3,鳩間島西,,15:18,16:00,24.473,123.802,,
13.0,2005/08/18 ,99,1,鳩間島東,,10:54,11:54,24.473,123.834,,
13.0,2005/08/18 ,100,2,鳩間島東,,14:18,15:13,24.473,123.834,,
13.0,2007/06/28 ,298,1,ヨナラ水道北西,ヨナランジュ,14:43,15:21,24.372,123.951,24.373,123.953
13.0,2007/06/28 ,299,2,ヨナラ水道北東,クバマビシ,16:21,17:06,24.368,123.963,24.370,123.958
13.6,2004/05/03 ,24,1,西表島崎山湾,,11:22,12:06,24.315,123.666,,
13.6,2004/05/03 ,25,2,西表島崎山湾,,13:40,14:28,24.315,123.666,,
13.6,2004/05/03 ,26,3,西表島外離島西,,15:31,16:21,24.381,123.713,,
13.7,2010/09/22 ,714,1,波照間島北,,10:30,11:26,24.073,123.755,,
13.7,2010/09/22 ,715,2,波照間島西,,11:55,12:38,24.047,123.747,24.049,123.743
13.7,2010/09/22 ,716,3,波照間島北,,14:37,15:34,24.074,123.783,24.073,123.791
14.0,2005/08/19 ,101,1,石垣島浦崎北,トゥガイ,11:30,12:50,,,,
14.0,2005/08/19 ,102,2,石垣島岩崎東,ヤッチャ,14:43,15:43,24.588,124.356,,
14.0,2007/06/29 ,300,1,鳩間島東,,10:45,11:32,24.458,123.844,24.456,123.845
14.0,2007/06/29 ,301,2,鳩間島西,,12:00,12:47,24.475,123.802,24.476,123.802
14.0,2007/06/29 ,302,3,鳩間島北,,14:56,15:49,24.480,123.823,24.482,123.820
14.6,2004/05/04 ,27,1,ヨナラ水道北西,ヨナランジュ,11:24,12:09,24.384,123.938,,
14.6,2004/05/04 ,28,2,ヨナラ水道,,13:35,14:19,24.361,123.951,,
14.6,2004/05/04 ,29,3,ヨナラ水道北西,ヨナランジュ,15:02,15:49,24.373,123.948,,
14.6,2007/05/02 ,271,1,波照間島南,,10:36,11:21,24.043,123.782,24.041,123.787
14.6,2007/05/02 ,272,2,波照間島北西,,11:59,12:57,24.072,123.753,24.072,123.748
14.6,2007/05/02 ,273,3,波照間島北東,,14:36,15:28,24.071,123.795,24.074,123.788
14.6,2010/04/29 ,622,1,黒島東,ケングチ,10:32,11:09,24.216,124.024,24.210,124.015
14.6,2010/04/29 ,623,2,黒島北東,,14:11,15:01,24.254,124.091,24.248,124.092
14.6,2010/04/29 ,624,3,竹富島南,カタグァー,15:37,16:24,24.247,124.097,24.249,124.093
15.0,2005/08/20 ,103,1,石垣島平久保東,ヤッチャグチ,11:15,11:52,24.559,124.335,,
15.0,2005/08/20 ,104,2,石垣島トムル崎,ニシグルチ,14:05,15:05,24.528,124.316,,
15.0,2005/08/20 ,105,3,石垣島伊原間東,イバルマグチ,15:44,16:36,24.537,124.317,24.517,124.311
15.0,2007/06/30 ,303,1,波照間島北,,11:04,11:57,24.073,123.752,,
15.0,2007/06/30 ,304,2,波照間島北,,12:34,13:21,24.075,123.784,24.073,123.793
15.0,2007/06/30 ,305,3,波照間島北東,,14:52,15:47,24.073,123.791,24.071,123.797
15.2,2008/11/13 ,455,1,竹富島南,ヒーグルマー,,,24.273,124.158,24.266,124.156
15.2,2008/11/13 ,456,2,竹富島南,ユイサーグチ,,,24.296,124.167,24.290,124.162
15.3,2008/06/19 ,399,1,西表島野原崎北,ヨナランジュ,10:48,11:20,24.373,123.950,24.374,123.954
15.3,2008/06/19 ,400,2,西表島野原崎北,ヨナランジュ,14:31,15:13,24.385,123.936,24.383,123.939
15.3,2008/06/19 ,401,3,ヨナラ水道,,15:50,16:39,24.363,123.951,24.357,123.949
15.6,2004/05/05 ,30,1,黒島東,,11:31,12:28,24.228,124.042,,
15.6,2004/05/05 ,31,2,黒島南東,,13:53,14:42,24.218,124.027,,
15.6,2007/05/03 ,274,1,鳩間島東,,10:24,11:13,24.466,123.840,24.469,123.838
15.6,2007/05/03 ,275,2,鳩間島北東,,11:45,12:33,24.479,123.827,24.478,123.833
15.6,2007/05/03 ,276,3,鳩間島西,,14:39,05:31,24.474,123.802,24.479,123.799
15.6,2010/04/30 ,625,1,下地島東,パナリノタバサグァー,10:12,10:54,24.211,123.941,24.205,123.940
15.6,2010/04/30 ,626,2,下地島東,パナリノタバサグァー,11:27,12:17,24.207,123.941,24.204,123.936
15.6,2010/04/30 ,627,3,下地島南西,,14:34,15:24,24.218,123.907,24.224,123.904
15.7,2011/10/13 ,798,1,竹富島南,カタグァー,,,24.246,124.110,24.248,124.119
15.7,2011/10/13 ,799,2,竹富島南,カタグァー,,,24.248,124.096,24.246,124.105
15.7,2019/10/13 ,800,3,竹富島南,ウーロンマガイ,,,24.265,124.154,24.270,124.158
16.0,2007/07/01 ,306,1,波照間島北,,10:45,11:46,24.073,123.755,,
16.0,2007/07/01 ,307,2,波照間島南西,,12:19,13:16,24.049,123.744,24.046,123.748
16.0,2007/07/01 ,308,3,波照間島北,,14:39,15:38,24.075,123.773,24.075,123.784
16.0,2005/08/21 ,106,1,波照間島北西,,11:21,12:19,24.072,123.745,,
16.0,2019/08/21 ,107,2,波照間島北,,13:42,14:42,24.075,123.785,24.745,123.795
16.3,2008/06/20 ,402,1,竹富島南,カタグァー,10:45,11:28,24.246,124.100,24.243,124.108
16.3,2008/06/20 ,403,2,竹富島南,カタグァー,11:59,12:52,,,24.417,124.126
16.3,2008/06/20 ,404,3,竹富島南,ヒーグルマー,15:24,16:15,24.274,124.158,24.269,124.157
16.6,2004/05/06 ,32,1,石垣島白保崎,,11:19,12:00,24.338,124.250,,
16.6,2004/05/06 ,33,2,石垣島白保崎,,14:40,15:29,24.337,124.226,,
16.6,2004/05/06 ,34,3,石垣島白保崎,,16:35,17:29,24.337,124.235,,
16.6,2007/05/04 ,277,1,波照間島北西,,10:24,11:17,24.073,123.755,24.073,123.755
16.6,2007/05/04 ,278,2,波照間島北,,11:59,12:46,24.074,123.790,24.076,123.785
16.6,2007/05/04 ,279,3,波照間島南東,,14:35,15:20,66.517,123.786,24.042,123.790
16.6,2010/05/01 ,628,1,波照間島西,,10:31,11:19,24.050,123.742,24.056,123.739
16.6,2019/05/01 ,629,2,波照間島南西,,12:08,13:03,24.042,123.757,24.041,123.764
16.6,2019/05/01 ,630,3,波照間島北,,15:04,15:46,24.068,123.794,24.067,123.798
16.7,2011/10/14 ,801,1,鳩間島東,,10:23,10:50,24.457,123.844,24.460,123.843
16.7,2011/10/14 ,802,2,鳩間島東,,11:25,12:15,24.457,123.844,24.457,123.845
16.7,2019/10/14 ,803,3,鳩間島東,,14:23,15:10,,,24.465,123.840
16.7,2013/04/27 ,825,1,鳩間島西,,10:52,11:45,24.472,123.802,24.480,123.802
16.7,2013/04/27 ,826,2,鳩間島北西,,12:15,13:11,24.479,123.802,24.484,123.806
16.7,2013/04/27 ,827,3,鳩間島東,,14:32,15:26,24.471,123.837,24.474,123.834
17.2,2008/11/15 ,457,1,竹富島南,,10:38,11:27,24.260,124.090,,
17.2,2008/11/15 ,458,2,竹富島南,,11:50,12:41,24.252,124.092,,
17.2,2008/11/15 ,459,3,竹富島南,,15:01,15:55,24.267,124.089,,
17.3,2008/06/21 ,405,1,西表島高那北,ノバルグチ,11:12,12:11,24.394,123.911,24.400,123.907
17.3,2008/06/21 ,406,2,ヨナラ水道北東,,14:24,15:33,24.368,123.961,24.361,123.955
17.3,2008/06/21 ,407,3,ヨナラ水道北,,15:57,16:52,24.371,123.970,24.371,123.970
17.3,2010/07/29 ,668,1,ヨナラ水道東,クバマビシ,10:28,11:07,24.368,123.961,24.370,123.963
17.3,2010/07/29 ,669,2,西表島北,ユシン,11:55,12:52,24.394,123.910,24.400,123.909
17.3,2010/07/29 ,670,3,ヨナラ水道西,ヨナランジュ,15:05,15:33,24.372,123.951,24.370,123.954
17.6,2007/05/05 ,280,1,西表島高那北,ノバルグチ,10:19,11:09,24.400,123.904,24.401,123.902
17.6,2007/05/05 ,281,2,西表島高那北,ノバルグチ,11:41,12:41,24.395,123.910,24.400,123.909
